time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-08T08:26:29.789Z,60.4839,-140.3201,28.7,2,ml,,,,0.64,ak,ak022dd7vpe,2022-01-08T08:31:39.151Z,"109 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-01-08T08:24:40.360Z,35.6935,-117.4945,2.74,1.11,ml,18,86,0.11,0.11,ci,ci39905775,2022-01-11T14:54:21.485Z,"12km SW of Searles Valley, CA",earthquake,0.2,0.43,0.127,13,reviewed,ci,ci
2022-01-08T08:22:45.394Z,59.2138,-152.1673,61.3,2.2,ml,,,,0.2,ak,ak022dd721n,2022-01-08T08:27:48.255Z,"21 km SW of Nanwalek, Alaska",earthquake,,1.9,,,automatic,ak,ak
2022-01-08T08:20:17.230Z,19.2391662597656,-155.399169921875,31.7600002288818,1.74000001,md,34,137,,0.119999997,hv,hv72861902,2022-01-08T08:23:28.350Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.53,0.720000029,1.75999999,4,automatic,hv,hv
2022-01-08T08:16:42.060Z,60.4818,-140.4103,28.37,5.2,mww,,88,0.395,0.7,us,us7000ga56,2022-01-09T18:24:40.102Z,"110 km NNW of Yakutat, Alaska",earthquake,4.4,4,0.039,63,reviewed,us,us
2022-01-08T08:16:16.360Z,35.6813333,-117.552,9.35,1.5,ml,34,63,0.09509,0.13,ci,ci39905767,2022-01-10T21:59:16.649Z,"13km ENE of Ridgecrest, CA",earthquake,0.17,0.41,0.117,22,reviewed,ci,ci
2022-01-08T07:59:04.350Z,38.7975006,-122.7509995,1.61,0.85,md,19,95,0.007489,0.03,nc,nc73675516,2022-01-08T08:26:10.560Z,"2km NNE of The Geysers, CA",earthquake,0.25,0.45,0.1,4,automatic,nc,nc
2022-01-08T07:58:57.350Z,38.796833,-122.7511673,2,0.48,md,14,94,0.007676,0.04,nc,nc73675511,2022-01-08T08:00:36.128Z,"2km NNE of The Geysers, CA",earthquake,0.3,0.58,0.34,4,automatic,nc,nc
2022-01-08T07:53:48.240Z,38.7868333,-122.7343333,1.98,0.26,md,24,85,0.004048,0.04,nc,nc73675506,2022-01-12T19:27:11.129Z,"2km ENE of The Geysers, CA",earthquake,0.16,0.33,0.135,4,reviewed,nc,nc
2022-01-08T07:45:34.020Z,51.8891666666667,-176.5595,0.82,0.88,ml,8,163,,0.32,av,av91046693,2022-01-10T19:32:31.860Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,0.84,1.17,0.324402587862513,8,reviewed,av,av
2022-01-08T07:41:06.880Z,38.7901667,-122.7633333,1.92,0,md,20,66,0.01082,0.04,nc,nc73675501,2022-01-12T20:17:11.493Z,"2km NNW of The Geysers, CA",earthquake,0.19,0.36,0.121,2,reviewed,nc,nc
2022-01-08T07:29:55.010Z,38.8161667,-122.812,6.52,0.47,md,35,45,0.007373,0.13,nc,nc73675496,2022-01-12T19:51:11.284Z,"6km NW of The Geysers, CA",earthquake,0.4,0.96,0.279,6,reviewed,nc,nc
2022-01-08T07:17:21.833Z,38.1827,-117.811,4.9,1.1,ml,12,157.3,0.125,0.1599,nn,nn00831391,2022-01-11T01:17:23.397Z,"34 km SE of Mina, Nevada",earthquake,,6.9,0.41,4,reviewed,nn,nn
2022-01-08T07:10:28.510Z,35.7141667,-117.5008333,6.97,0.86,ml,15,86,0.1283,0.13,ci,ci39905759,2022-01-10T21:51:52.982Z,"11km SW of Searles Valley, CA",earthquake,0.28,0.75,0.071,6,reviewed,ci,ci
2022-01-08T07:07:55.230Z,19.396,-155.268166666667,12.96,1.18,md,19,87,,0.15,hv,hv72861852,2022-01-14T01:33:50.250Z,"6 km SW of Volcano, Hawaii",earthquake,0.48,0.49,0.157466241244476,7,reviewed,hv,hv
2022-01-08T07:02:43.220Z,36.5335,-89.615,9.01,1.15,md,15,65,0.04363,0.01,nm,nm60378571,2022-01-10T15:58:57.500Z,"1 km N of Marston, Missouri",earthquake,0.5,0.71,0.07,10,reviewed,nm,nm
2022-01-08T07:00:42.620Z,33.7086667,-116.7373333,17.25,0.61,ml,22,165,0.01947,0.09,ci,ci39905743,2022-01-10T21:43:50.560Z,"4km SSW of Idyllwild, CA",earthquake,0.27,0.33,0.158,4,reviewed,ci,ci
2022-01-08T07:00:15.790Z,33.6845,-116.7665,16.53,0.14,ml,11,140,0.0511,0.08,ci,ci37487437,2022-01-10T21:48:34.704Z,"8km SW of Idyllwild, CA",earthquake,0.4,0.44,0.104,5,reviewed,ci,ci
2022-01-08T06:58:45.340Z,19.4015,-155.269,12.13,0.99,md,18,132,,0.09,hv,hv72861847,2022-01-11T04:07:28.780Z,"5 km SW of Volcano, Hawaii",earthquake,0.52,0.53,0.0862643219184254,5,reviewed,hv,hv
2022-01-08T06:48:28.980Z,19.2006666666667,-155.421166666667,32.66,1.5,md,37,149,,0.11,hv,hv72861842,2022-01-12T05:18:05.840Z,"6 km E of Pāhala, Hawaii",earthquake,0.44,0.68,0.08880257658465,18,reviewed,hv,hv
2022-01-08T06:47:03.847Z,62.9256,-148.4076,14.3,1.8,ml,,,,1.24,ak,ak022dc5gj4,2022-01-08T06:50:17.630Z,"58 km SSE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-01-08T06:41:39.530Z,58.3403333333333,-154.84,5.25,-0.39,ml,4,206,,0.1,av,av91046688,2022-01-10T19:25:58.400Z,"88 km NNW of Karluk, Alaska",earthquake,2.78,0.69,0.261007015589075,4,reviewed,av,av
2022-01-08T06:34:50.420Z,34.436,-118.9816667,2.25,1.32,ml,39,40,0.05668,0.31,ci,ci39905727,2022-01-10T21:37:33.676Z,"7km NW of Fillmore, CA",earthquake,0.35,0.69,0.168,20,reviewed,ci,ci
2022-01-08T06:30:07.814Z,37.7645,101.3693,10,4.5,mb,,89,10.717,0.75,us,us7000ga4x,2022-01-08T06:47:28.040Z,"109 km SW of Jinchang, China",earthquake,8.4,1.9,0.104,27,reviewed,us,us
2022-01-08T06:27:10.960Z,58.3375,-154.831333333333,5.56,-0.52,ml,5,202,,0.15,av,av91046683,2022-01-10T19:21:43.290Z,"88 km NNW of Karluk, Alaska",earthquake,3.37,1.06,0.264157621845266,5,reviewed,av,av
2022-01-08T06:24:54.860Z,34.4476667,-118.982,-0.06,2.02,ml,53,36,0.06323,0.29,ci,ci39905719,2022-01-10T21:15:07.630Z,"8km NW of Fillmore, CA",earthquake,0.27,0.74,0.148,63,reviewed,ci,ci
2022-01-08T06:21:31.650Z,34.4365,-118.9911667,1.8,3.56,ml,105,19,0.06392,0.29,ci,ci39905711,2022-01-13T05:11:45.440Z,"8km WNW of Fillmore, CA",earthquake,0.19,0.55,0.136,162,reviewed,ci,ci
2022-01-08T06:18:38.540Z,19.4228333333333,-155.277666666667,10.69,0.74,md,22,86,,0.08,hv,hv72861817,2022-01-11T01:07:35.430Z,"5 km WSW of Volcano, Hawaii",earthquake,0.41,0.26,0.0988848895730323,8,reviewed,hv,hv
2022-01-08T06:07:35.550Z,19.4018333333333,-155.277333333333,13.38,0.75,md,18,57,,0.15,hv,hv72861792,2022-01-11T03:52:49.080Z,"6 km SW of Volcano, Hawaii",earthquake,0.7,0.5,0.0322210803246018,5,reviewed,hv,hv
2022-01-08T05:56:26.620Z,35.8616667,-117.6701667,9.91,0.59,ml,12,91,0.07474,0.08,ci,ci39905583,2022-01-10T19:58:16.602Z,"23km ESE of Little Lake, CA",earthquake,0.19,0.5,0.114,4,reviewed,ci,ci
2022-01-08T05:55:06.390Z,19.4115,-155.2755,10.73,0.74,md,18,57,,0.12,hv,hv72861767,2022-01-11T01:02:28.310Z,"5 km SW of Volcano, Hawaii",earthquake,0.45,0.4,0.0423557210732898,6,reviewed,hv,hv
2022-01-08T05:50:09.588Z,65.854,-147.6419,5.5,1.7,ml,,,,1.16,ak,ak022dbkoj6,2022-01-08T06:00:02.444Z,"55 km NE of Livengood, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-01-08T05:45:58.900Z,37.164,-118.7555,13.06,1.51,md,15,166,0.2433,0.06,nc,nc73675466,2022-01-08T10:03:11.034Z,"31km SSW of Round Valley, CA",earthquake,1.18,3.45,0.441,16,reviewed,nc,nc
2022-01-08T05:44:00.720Z,19.3985,-155.273833333333,9.3,0.92,md,23,62,,0.11,hv,hv72861747,2022-01-11T01:28:35.420Z,"6 km SW of Volcano, Hawaii",earthquake,0.47,0.37,0.222013826761974,7,reviewed,hv,hv
2022-01-08T05:42:32.390Z,33.6681667,-116.7333333,13.95,0.61,ml,21,68,0.04577,0.08,ci,ci39905575,2022-01-10T19:55:13.174Z,"8km S of Idyllwild, CA",earthquake,0.17,0.25,0.119,6,reviewed,ci,ci
2022-01-08T05:42:02.336Z,11.0431,93.267,90.58,4.2,mb,,112,6.546,0.59,us,us7000ga4l,2022-01-08T06:50:39.040Z,"89 km SE of Port Blair, India",earthquake,10.2,8.9,0.153,12,reviewed,us,us
2022-01-08T05:38:49.400Z,36.0065,-117.8073333,1.61,0.92,ml,13,80,0.02399,0.05,ci,ci39905559,2022-01-10T16:29:14.924Z,"12km NE of Little Lake, CA",earthquake,0.09,0.11,0.133,4,reviewed,ci,ci
2022-01-08T05:31:11.499Z,60.9218,-150.5164,59.3,1.4,ml,,,,0.19,ak,ak022dbgm25,2022-01-08T05:34:19.437Z,"9 km E of Point Possession, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-01-08T05:21:13.610Z,33.6688333,-116.736,14.02,0.78,ml,32,65,0.04598,0.11,ci,ci39905551,2022-01-10T19:44:24.875Z,"8km SSW of Idyllwild, CA",earthquake,0.17,0.31,0.114,14,reviewed,ci,ci
2022-01-08T05:21:09.120Z,33.6618333,-116.7328333,13.65,0.18,ml,11,98,0.04974,0.08,ci,ci37487429,2022-01-10T19:48:39.826Z,"9km S of Idyllwild, CA",earthquake,0.32,0.59,0.237,4,reviewed,ci,ci
2022-01-08T05:10:37.190Z,19.1681671142578,-155.465667724609,32.8400001525879,2.38000011,md,44,156,,0.100000001,hv,hv72861707,2022-01-08T05:16:08.460Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.57,0.889999986,0.180000007,25,automatic,hv,hv
2022-01-08T05:06:37.880Z,19.402,-155.275,11.27,1.39,md,24,71,,0.11,hv,hv72861702,2022-01-11T00:53:34.090Z,"6 km SW of Volcano, Hawaii",earthquake,0.35,0.37,0.250829463450944,9,reviewed,hv,hv
2022-01-08T04:54:28.780Z,38.8318333,-122.807,1.81,-0.04,md,15,67,0.008761,0.03,nc,nc73675461,2022-01-12T17:52:20.717Z,"7km W of Cobb, CA",earthquake,0.27,0.49,,1,reviewed,nc,nc
2022-01-08T04:49:28.910Z,36.9591667,-121.5948333,4.39,1.23,md,24,38,0.01095,0.09,nc,nc73675451,2022-01-08T09:04:12.149Z,"6km SSW of Gilroy, CA",earthquake,0.22,0.27,0.255,23,reviewed,nc,nc
2022-01-08T04:47:09.160Z,38.8156662,-122.8235016,2,0.75,md,14,53,0.008108,0.01,nc,nc73675446,2022-01-08T05:10:10.860Z,"7km NW of The Geysers, CA",earthquake,0.27,0.75,0.11,2,automatic,nc,nc
2022-01-08T04:34:54.590Z,38.818,-122.7986667,2.67,1.16,md,42,31,0.01036,0.03,nc,nc73675441,2022-01-12T14:04:11.330Z,"6km NW of The Geysers, CA",earthquake,0.16,0.28,0.037,7,reviewed,nc,nc
2022-01-08T04:33:26.430Z,38.8366661,-122.8085022,2.19,0.36,md,8,108,0.01331,0.01,nc,nc73675436,2022-01-08T04:35:04.616Z,"8km WNW of Cobb, CA",earthquake,0.54,1.61,,1,automatic,nc,nc
2022-01-08T04:32:36.763Z,60.5335,-151.9367,81.1,1.2,ml,,,,0.33,ak,ak022davg4c,2022-01-08T04:37:03.510Z,"35 km WSW of Salamatof, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-01-08T04:24:47.549Z,38.1787,-117.8138,8.4,1.4,ml,17,116.77,0.121,0.1446,nn,nn00831387,2022-01-10T18:44:11.647Z,"34 km SE of Mina, Nevada",earthquake,,1.3,0.29,6,reviewed,nn,nn
2022-01-08T04:06:13.360Z,38.8271675,-122.8513336,2.24,1.03,md,18,87,0.01336,0.02,nc,nc73675421,2022-01-08T04:26:11.172Z,"10km NW of The Geysers, CA",earthquake,0.22,0.53,0.14,3,automatic,nc,nc
2022-01-08T03:58:44.560Z,65.5199,-148.8478,13.6,1.6,ml,,,,0.24,ak,ak022daflpm,2022-01-08T04:03:19.719Z,"14 km W of Livengood, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-08T03:53:28.737Z,58.8404,-153.8104,0,3.1,ml,,,,0.79,ak,ak022daehue,2022-01-08T04:09:51.040Z,"86 km SE of Kokhanok, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-01-08T03:49:27.720Z,36.0093333,-117.8051667,1.61,0.42,ml,7,83,0.02695,0.07,ci,ci39905519,2022-01-10T16:22:54.697Z,"12km NE of Little Lake, CA",earthquake,0.18,0.3,0.165,3,reviewed,ci,ci
2022-01-08T03:41:35.670Z,36.011,-117.805,1.24,0.57,ml,10,72,0.02862,0.08,ci,ci39905511,2022-01-10T16:43:23.785Z,"12km NE of Little Lake, CA",earthquake,0.15,0.26,0.154,4,reviewed,ci,ci
2022-01-08T03:38:08.720Z,58.3433333333333,-154.943666666667,1.97,-0.24,ml,7,172,,0.11,av,av91458891,2022-01-08T22:58:34.580Z,"90 km NNW of Karluk, Alaska",earthquake,1.27,0.52,0.245494785539638,7,reviewed,av,av
2022-01-08T03:35:40.080Z,37.5798333,-118.9991667,1.64,0.35,md,9,237,0.0373,0.03,nc,nc73675416,2022-01-08T05:16:38.615Z,"7km SSW of Mammoth Lakes, CA",earthquake,0.55,0.78,0.157,9,reviewed,nc,nc
2022-01-08T03:28:44.870Z,38.822834,-122.8551636,1.97,0.37,md,8,102,0.00489,0.02,nc,nc73675411,2022-01-08T03:42:11.305Z,"10km WNW of The Geysers, CA",earthquake,0.44,1.03,,1,automatic,nc,nc
2022-01-08T03:24:17.660Z,58.3265,-154.8215,4.78,-0.37,ml,5,217,,0.1,av,av91046668,2022-01-10T19:04:28.230Z,"87 km NNW of Karluk, Alaska",earthquake,1.47,0.51,0.107537803247549,5,reviewed,av,av
2022-01-08T03:24:08.565Z,-26.6739,-71.1667,13,5.9,mww,,72,0.53,1.25,us,us7000ga3i,2022-01-09T03:28:06.832Z,"112 km NW of Copiapó, Chile",earthquake,5.1,1.7,0.047,44,reviewed,us,us
2022-01-08T03:22:18.511Z,-26.668,-71.3539,10,4.9,mb,,132,0.637,1.29,us,us7000ga3h,2022-01-08T04:00:56.040Z,"127 km NW of Copiapó, Chile",earthquake,3.6,1.8,0.119,22,reviewed,us,us
2022-01-08T03:20:45.984Z,55.8216,-156.503,31.69,3.2,ml,,196,1.772,0.46,us,us7000ga3g,2022-01-08T04:04:23.040Z,"129 km ESE of Chignik, Alaska",earthquake,8.6,17.9,0.06,36,reviewed,us,us
2022-01-08T03:18:40.020Z,19.1435,-155.490833333333,35.09,1.86,md,41,159,,0.1,hv,hv72861597,2022-01-10T20:19:08.750Z,"6 km S of Pāhala, Hawaii",earthquake,0.46,0.58,0.166091815026799,16,reviewed,hv,hv
2022-01-08T03:18:28.186Z,58.3488,-154.8462,1.6,0.8,ml,,,,0.49,ak,ak022da6zta,2022-01-08T22:53:37.370Z,"89 km NNW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-08T03:16:54.300Z,32.6595,-115.9951667,11.73,0.49,ml,13,165,0.06264,0.14,ci,ci39905503,2022-01-10T19:53:26.849Z,"8km S of Ocotillo, CA",earthquake,0.34,0.59,0.039,2,reviewed,ci,ci
2022-01-08T03:04:33.771Z,38.1642,-117.8886,14.5,1,ml,12,159.48,0.061,0.2579,nn,nn00831381,2022-01-08T03:08:14.468Z,"31 km SE of Mina, Nevada",earthquake,,0.5,0.29,5,automatic,nn,nn
2022-01-08T03:00:59.440Z,38.7953339,-122.7965012,-0.19,1.19,md,22,57,0.008679,0.04,nc,nc73675401,2022-01-08T04:18:11.468Z,"4km WNW of The Geysers, CA",earthquake,0.17,0.6,0.11,4,automatic,nc,nc
2022-01-08T02:58:37.760Z,58.3378333333333,-154.84,5.12,-0.42,ml,6,200,,0.08,av,av91046663,2022-01-10T19:01:07.450Z,"88 km NNW of Karluk, Alaska",earthquake,1.75,0.55,0.262065902255661,6,reviewed,av,av
2022-01-08T02:52:16.684Z,38.1766,-117.9855,2.4,1.5,ml,15,126.5,0.023,0.1223,nn,nn00831380,2022-01-10T17:33:03.963Z,"26 km SSE of Mina, Nevada",earthquake,,1,0.74,5,reviewed,nn,nn
2022-01-08T02:49:40.190Z,19.2386665344238,-155.412002563477,34.7099990844727,2.16000009,md,41,145,,0.109999999,hv,hv72861567,2022-01-08T02:52:52.510Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.48,0.600000024,1.21000004,19,automatic,hv,hv
2022-01-08T02:47:53.724Z,31.65515556,-104.2959659,6.799975586,2.5,ml,19,59,0.03119096238,0.3,tx,tx2022anab,2022-01-10T22:24:56.314Z,"58 km S of Whites City, New Mexico",earthquake,1.011650095,1.134633474,0.1,11,reviewed,tx,tx
2022-01-08T02:43:48.600Z,19.4098333333333,-155.270333333333,11.56,0.71,md,17,62,,0.11,hv,hv72861557,2022-01-08T03:17:50.090Z,"5 km SW of Volcano, Hawaii",earthquake,0.52,0.47,0.0674399033298115,4,reviewed,hv,hv
2022-01-08T02:40:55.074Z,60.4201,-147.8216,5.4,2,ml,,,,0.98,ak,ak022d9qbqe,2022-01-08T02:44:51.045Z,"40 km NNE of Chenega, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-08T02:34:26.270Z,32.6401667,-115.7246667,9.62,1.59,ml,30,173,0.009251,0.27,ci,ci39905487,2022-01-10T19:32:45.815Z,"15km WNW of Progreso, B.C., MX",earthquake,0.52,0.56,0.167,20,reviewed,ci,ci
2022-01-08T02:33:19.532Z,58.3438,-154.8136,0,0.4,ml,,,,0.54,ak,ak022d9oraf,2022-01-10T18:48:44.620Z,"88 km NNW of Karluk, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-01-08T02:15:58.540Z,38.8401667,-122.81,2.23,-0.13,md,11,56,0.01545,0.01,nc,nc73675391,2022-01-12T03:06:35.624Z,"8km WNW of Cobb, CA",earthquake,0.25,0.68,,1,reviewed,nc,nc
2022-01-08T02:01:54.790Z,41.9053333,-112.4313333,4.02,0.38,md,5,176,0.08314,0.01,uu,uu60476747,2022-01-10T16:00:54.830Z,"12 km N of Howell, Utah",earthquake,0.96,1.63,0.242,5,reviewed,uu,uu
2022-01-08T01:59:00.770Z,37.4288333,-113.0028333,4.26,1.94,ml,10,130,0.1217,0.17,uu,uu60476742,2022-01-10T15:57:15.800Z,"20 km SE of Kanarraville, Utah",earthquake,0.68,1.77,0.232,9,reviewed,uu,uu
2022-01-08T01:57:12.019Z,35.64116667,-96.87166667,7.06,1.14,ml,59,42,0.07108605049,0.19,ok,ok2022amyk,2022-01-10T16:27:45.225Z,"5 km NW of Sparks, Oklahoma",earthquake,,0.4,0.22,25,reviewed,ok,ok
2022-01-08T01:49:05.870Z,34.252,-118.4178333,7.23,1,ml,23,58,0.05604,0.22,ci,ci39905439,2022-01-10T19:26:30.035Z,"1km S of Pacoima, CA",earthquake,0.31,0.6,0.087,16,reviewed,ci,ci
2022-01-08T01:49:03.730Z,58.332,-154.8325,5,0.2,ml,8,180,,0.1,av,av91046653,2022-01-10T18:43:32.320Z,"87 km NNW of Karluk, Alaska",earthquake,0.53,0.7,0.178977561950595,8,reviewed,av,av
2022-01-08T01:48:19.170Z,58.332,-154.828333333333,5.16,-0.07,ml,9,181,,0.11,av,av91458841,2022-01-08T22:49:45.460Z,"87 km NNW of Karluk, Alaska",earthquake,0.52,0.72,0.237238235505937,9,reviewed,av,av
2022-01-08T01:47:19.516Z,58.3426,-154.8269,2.9,1.2,ml,,,,0.38,ak,ak022d96bpr,2022-01-08T22:41:34.490Z,"88 km NNW of Karluk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-01-08T01:43:50.400Z,38.772,-122.739,0.93,0.06,md,17,73,0.01136,0.04,nc,nc73675386,2022-01-12T03:10:11.977Z,"2km ESE of The Geysers, CA",earthquake,0.2,0.35,0.01,3,reviewed,nc,nc
2022-01-08T01:42:45.841Z,61.3858,-150.0519,30.8,1.8,ml,,,,0.66,ak,ak022d95b5o,2022-01-08T01:48:44.452Z,"4 km NW of Point MacKenzie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-01-08T01:42:07.000Z,33.7881667,-116.9236667,13.45,0.89,ml,25,118,0.1008,0.19,ci,ci39905431,2022-01-10T14:56:11.550Z,"3km E of San Jacinto, CA",earthquake,0.51,0.65,0.231,19,reviewed,ci,ci
2022-01-08T01:36:39.260Z,60.3586,-151.4592,36,1.6,ml,,,,0.76,ak,ak022d940cs,2022-01-08T01:48:44.309Z,"8 km W of Cohoe, Alaska",earthquake,,3.4,,,automatic,ak,ak
2022-01-08T01:36:14.490Z,19.4075,-155.2795,13.08,1.54,md,20,53,,0.11,hv,hv72861492,2022-01-08T02:01:30.680Z,"6 km SW of Volcano, Hawaii",earthquake,0.83,0.47,0.0947621507889029,4,reviewed,hv,hv
2022-01-08T01:34:29.527Z,58.3393,-154.8366,1.1,0.6,ml,,,,0.22,ak,ak022d93k6g,2022-01-08T22:36:57.380Z,"88 km NNW of Karluk, Alaska",earthquake,,2.3,,,automatic,ak,ak
2022-01-08T01:32:57.350Z,58.336,-154.829,4.96,0.94,ml,11,179,,0.14,av,av91458816,2022-01-08T22:27:44.420Z,"88 km NNW of Karluk, Alaska",earthquake,0.49,0.71,0.313501458790735,11,reviewed,av,av
2022-01-08T01:31:10.790Z,37.5525,-113.1955,2.1,1.33,md,6,102,0.0959,0.12,uu,uu60476737,2022-01-10T15:51:33.870Z,"1 km NNW of Kanarraville, Utah",earthquake,0.99,8.72,0.293,4,reviewed,uu,uu
2022-01-08T01:30:41.500Z,34.0698333,-117.7995,6.21,1.65,ml,64,27,0.02281,0.21,ci,ci39905415,2022-01-10T19:20:24.050Z,"4km WNW of Pomona, CA",earthquake,0.21,0.42,0.153,47,reviewed,ci,ci
2022-01-08T01:30:10.088Z,58.2915,-154.7636,6.6,3.1,ml,,,,0.77,ak,ak022d92nui,2022-01-08T21:37:16.020Z,"82 km NNW of Karluk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-01-08T01:27:48.110Z,38.8251648,-122.8233337,1.06,0.85,md,11,67,0.009363,0.02,nc,nc73675381,2022-01-08T01:45:11.378Z,"8km NW of The Geysers, CA",earthquake,0.28,0.79,,1,automatic,nc,nc
2022-01-08T01:26:47.858Z,6.221,126.505,62.35,4.5,mb,,122,1.247,0.92,us,us7000ga2z,2022-01-08T01:46:42.040Z,"39 km ESE of Pondaguitan, Philippines",earthquake,9.5,7.8,0.131,18,reviewed,us,us
2022-01-08T01:24:56.100Z,19.4061666666667,-155.272833333333,11.25,0.71,md,17,58,,0.06,hv,hv72861482,2022-01-08T02:16:42.730Z,"5 km SW of Volcano, Hawaii",earthquake,0.46,0.45,0.051511609344315,4,reviewed,hv,hv
2022-01-08T01:16:41.640Z,19.1865,-155.465,36.34,2.21,md,47,103,,0.11,hv,hv72861472,2022-01-08T01:40:56.140Z,"2 km SE of Pāhala, Hawaii",earthquake,0.48,0.61,0.186371069567101,22,reviewed,hv,hv
2022-01-08T01:11:28.370Z,19.4158333333333,-155.2715,10.46,0.64,md,20,57,,0.12,hv,hv72861462,2022-01-08T01:38:09.420Z,"4 km SW of Volcano, Hawaii",earthquake,0.5,0.47,0.0615997439155437,5,reviewed,hv,hv
2022-01-08T01:11:04.189Z,59.6046,-152.7287,89.1,2.1,ml,,,,0.75,ak,ak022d8ykr6,2022-01-08T01:24:50.660Z,"53 km WNW of Nanwalek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-01-08T01:01:29.460Z,35.7556667,-117.5275,9.15,0.25,ml,5,180,0.08267,0.14,ci,ci37487397,2022-01-10T17:35:43.023Z,"11km W of Searles Valley, CA",earthquake,0.82,1.33,0.109,4,reviewed,ci,ci
2022-01-08T01:01:27.080Z,36.0396667,-117.8081667,1.49,0,ml,6,137,0.03765,0.12,ci,ci39905391,2022-01-10T17:32:07.125Z,"13km E of Coso Junction, CA",earthquake,0.41,1.39,0.275,2,reviewed,ci,ci
2022-01-08T01:00:23.570Z,38.8393326,-122.8095016,2.09,0.84,md,20,63,0.01499,0.02,nc,nc73675371,2022-01-08T01:22:11.220Z,"8km WNW of Cobb, CA",earthquake,0.22,0.59,0.45,2,automatic,nc,nc
2022-01-08T00:57:40.150Z,38.6345,-122.704,7.39,1.12,md,29,220,0.08681,0.1,nc,nc73675366,2022-01-08T08:05:12.443Z,"12km WNW of Calistoga, CA",earthquake,0.34,0.65,0.055,11,reviewed,nc,nc
2022-01-08T00:46:01.700Z,63.1704,-150.6794,24.1,2,ml,,,,1.11,ak,ak022d8kjox,2022-01-08T00:58:57.838Z,"66 km SE of Denali National Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-01-08T00:36:32.770Z,58.3026666666667,-154.991666666667,3.19,0.02,ml,9,205,,0.18,av,av91458791,2022-01-08T21:34:20.350Z,"87 km NNW of Karluk, Alaska",earthquake,0.63,0.69,0.106288956182535,9,reviewed,av,av
2022-01-08T00:24:50.610Z,19.4096666666667,-155.271666666667,10.7,0.78,md,26,57,,0.09,hv,hv72861402,2022-01-08T00:58:02.360Z,"5 km SW of Volcano, Hawaii",earthquake,0.41,0.34,0.189055249583358,5,reviewed,hv,hv
2022-01-08T00:19:46.520Z,19.2383327484131,-155.393325805664,29.5200004577637,2.3,ml,39,140,,0.150000006,hv,hv72861397,2022-01-08T01:05:00.040Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.46,0.75,3.72,10,automatic,hv,hv
2022-01-08T00:19:35.170Z,19.2061672210693,-155.421661376953,32.560001373291,2.2,ml,32,150,,0.109999999,hv,hv72861392,2022-01-08T00:25:07.080Z,"5 km E of Pāhala, Hawaii",earthquake,0.94,0.75999999,4.07,13,automatic,hv,hv
2022-01-08T00:04:34.912Z,64.9927,-147.3118,3.6,1.4,ml,,,,0.64,ak,ak022d8bpdc,2022-01-08T00:08:12.379Z,"14 km ENE of Fox, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-07T23:52:36.237Z,60.5491,-147.5772,19.6,1.9,ml,,,,0.5,ak,ak022byrmf3,2022-01-07T23:57:01.084Z,"58 km NNE of Chenega, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-01-07T23:39:15.540Z,33.8256667,-118.2553333,8.32,1.71,ml,29,92,0.04207,0.24,ci,ci39905359,2022-01-08T00:28:24.377Z,"2km ESE of Carson, CA",earthquake,0.35,0.66,0.164,22,reviewed,ci,ci
2022-01-07T23:29:25.130Z,33.2718333,-116.2376667,2.18,0.97,ml,25,74,0.08011,0.18,ci,ci39905351,2022-01-07T23:38:25.455Z,"13km E of Borrego Springs, CA",earthquake,0.28,0.41,0.158,14,reviewed,ci,ci
2022-01-07T23:26:32.680Z,44.2541667,-114.7805,5.63,2.66,ml,6,92,0.741,0.22,mb,mb80535479,2022-01-08T15:59:02.670Z,"13 km ENE of Stanley, Idaho",earthquake,0.83,1.69,0.181,7,reviewed,mb,mb
2022-01-07T23:26:05.590Z,35.854,-117.6836667,6.78,0.77,ml,12,79,0.07974,0.07,ci,ci39905343,2022-01-07T23:34:03.400Z,"22km ESE of Little Lake, CA",earthquake,0.15,0.36,0.15,5,reviewed,ci,ci
